Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2/19/2014,19,February,2014,36,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,793,590,1383
2/19/2016,19,February,2016,36,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,793,590,1383
9/19/2013,19,September,2013,37,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,596,472,1068
9/19/2015,19,September,2015,37,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,522,413,935
12/7/2013,7,December,2013,45,Adults (35-64),Female,United States,Oregon,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,389,295,684
12/7/2015,7,December,2015,45,Adults (35-64),Female,United States,Oregon,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,155,118,273
11/24/2013,24,November,2013,33,Young Adults (25-34),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,290,177,467
11/24/2015,24,November,2015,33,Young Adults (25-34),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,290,177,467
1/28/2014,28,January,2014,36,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,678,413,1091
1/28/2016,28,January,2016,36,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,484,295,779
10/15/2013,15,October,2013,35,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,94,59,153
10/15/2015,15,October,2015,35,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,94,59,153
10/19/2013,19,October,2013,26,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,492,295,787
10/19/2015,19,October,2015,26,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,590,354,944
8/5/2013,5,August,2013,28,Young Adults (25-34),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,65,59,124
8/5/2015,5,August,2015,28,Young Adults (25-34),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,130,118,248
7/26/2014,26,July,2014,28,Young Adults (25-34),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,65,59,124
7/26/2016,26,July,2016,28,Young Adults (25-34),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,65,59,124
4/15/2014,15,April,2014,33,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,197,118,315
4/15/2016,15,April,2016,33,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
12/9/2013,9,December,2013,30,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,75,59,134
12/9/2015,9,December,2015,30,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,75,59,134
6/29/2014,29,June,2014,44,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623
6/29/2016,29,June,2016,44,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
9/4/2013,4,September,2013,46,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,793,590,1383
9/4/2015,4,September,2015,46,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,793,590,1383
6/3/2014,3,June,2014,41,Adults (35-64),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,787,472,1259
6/3/2016,3,June,2016,41,Adults (35-64),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,984,590,1574
3/22/2014,22,March,2014,41,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,390,354,744
3/22/2016,22,March,2016,41,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,260,236,496
5/29/2014,29,May,2014,31,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,468,295,763
5/29/2016,29,May,2016,31,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,375,236,611
3/9/2014,9,March,2014,46,Adults (35-64),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,476,354,830
3/9/2016,9,March,2016,46,Adults (35-64),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,397,295,692
1/24/2014,24,January,2014,44,Adults (35-64),Male,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,397,295,692
1/24/2016,24,January,2016,44,Adults (35-64),Male,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,238,177,415
2/14/2014,14,February,2014,49,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,968,590,1558
2/14/2016,14,February,2016,49,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,678,413,1091
6/5/2014,5,June,2014,39,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,843,531,1374
6/5/2016,5,June,2016,39,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,562,354,916
6/26/2014,26,June,2014,39,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,281,177,458
6/26/2016,26,June,2016,39,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,187,118,305
4/12/2014,12,April,2014,27,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
4/12/2016,12,April,2016,27,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,295,177,472
4/27/2014,27,April,2014,29,Young Adults (25-34),Male,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,466,413,879
4/27/2016,27,April,2016,29,Young Adults (25-34),Male,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,400,354,754
12/29/2013,29,December,2013,44,Adults (35-64),Male,France,Seine Saint Denis,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,357,295,652
12/29/2015,29,December,2015,44,Adults (35-64),Male,France,Seine Saint Denis,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,286,236,522
6/18/2014,18,June,2014,56,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,290,177,467
6/18/2016,18,June,2016,56,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,290,177,467
12/13/2013,13,December,2013,58,Adults (35-64),Male,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,666,590,1256
12/13/2015,13,December,2015,58,Adults (35-64),Male,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,666,590,1256
1/13/2014,13,January,2014,46,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,689,413,1102
1/13/2016,13,January,2016,46,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,689,413,1102
1/23/2014,23,January,2014,34,Young Adults (25-34),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,581,354,935
1/23/2016,23,January,2016,34,Young Adults (25-34),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,581,354,935
6/22/2014,22,June,2014,34,Young Adults (25-34),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
6/22/2016,22,June,2016,34,Young Adults (25-34),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
8/24/2013,24,August,2013,37,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,195,177,372
8/24/2015,24,August,2015,37,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,65,59,124
3/21/2014,21,March,2014,37,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,455,413,868
3/21/2016,21,March,2016,37,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,390,354,744
3/14/2014,14,March,2014,59,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,455,413,868
3/14/2016,14,March,2016,59,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,260,236,496
4/14/2014,14,April,2014,26,Young Adults (25-34),Male,United States,Oregon,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,466,354,820
4/14/2016,14,April,2016,26,Young Adults (25-34),Male,United States,Oregon,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,622,472,1094
11/21/2013,21,November,2013,30,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,492,295,787
11/21/2015,21,November,2015,30,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,689,413,1102
4/23/2014,23,April,2014,35,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,968,590,1558
4/23/2016,23,April,2016,35,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,11,59,159,1065,649,1714
10/19/2013,19,October,2013,30,Young Adults (25-34),Female,France,Seine Saint Denis,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
10/19/2015,19,October,2015,30,Young Adults (25-34),Female,France,Seine Saint Denis,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,71,59,130
5/25/2014,25,May,2014,84,Seniors (64+),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,468,295,763
5/25/2016,25,May,2016,84,Seniors (64+),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,468,295,763
8/4/2013,4,August,2013,30,Young Adults (25-34),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,375,236,611
8/4/2015,4,August,2015,30,Young Adults (25-34),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,375,236,611
4/24/2014,24,April,2014,36,Adults (35-64),Female,Germany,Hessen,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,178,118,296
4/24/2016,24,April,2016,36,Adults (35-64),Female,Germany,Hessen,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,89,59,148
2/15/2014,15,February,2014,44,Adults (35-64),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,468,295,763
2/15/2016,15,February,2016,44,Adults (35-64),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,375,236,611
10/5/2013,5,October,2013,23,Youth (<25),Male,Australia,Tasmania,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,628,531,1159
10/5/2015,5,October,2015,23,Youth (<25),Male,Australia,Tasmania,Accessories,Bike Stands,All-Purpose Bike Stand,11,59,159,768,649,1417
9/8/2013,8,September,2013,32,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,447,354,801
9/8/2015,8,September,2015,32,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,447,354,801
11/18/2013,18,November,2013,33,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,596,472,1068
11/18/2015,18,November,2015,33,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,447,354,801
11/12/2013,12,November,2013,31,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,555,413,968
11/12/2015,12,November,2015,31,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
6/25/2014,25,June,2014,31,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,635,472,1107
6/25/2016,25,June,2016,31,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,635,472,1107
11/28/2013,28,November,2013,49,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,585,531,1116
11/28/2015,28,November,2015,49,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,390,354,744
8/1/2013,1,August,2013,34,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,159,118,277
8/1/2015,1,August,2015,34,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,317,236,553
8/3/2013,3,August,2013,34,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,793,590,1383
8/3/2015,3,August,2015,34,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
8/16/2013,16,August,2013,51,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,596,472,1068
8/16/2015,16,August,2015,51,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,596,472,1068
7/23/2014,23,July,2014,51,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,75,59,134
7/23/2016,23,July,2016,51,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,224,177,401
1/6/2014,6,January,2014,34,Young Adults (25-34),Male,France,Loiret,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,495,354,849
1/6/2016,6,January,2016,34,Young Adults (25-34),Male,France,Loiret,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,495,354,849
12/2/2013,2,December,2013,34,Young Adults (25-34),Male,Germany,Hessen,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,533,354,887
12/2/2015,2,December,2015,34,Young Adults (25-34),Male,Germany,Hessen,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,444,295,739
10/3/2013,3,October,2013,22,Youth (<25),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,562,354,916
10/3/2015,3,October,2015,22,Youth (<25),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,375,236,611
11/13/2013,13,November,2013,23,Youth (<25),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,655,413,1068
11/13/2015,13,November,2015,23,Youth (<25),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,468,295,763
11/18/2013,18,November,2013,35,Adults (35-64),Male,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,143,118,261
11/18/2015,18,November,2015,35,Adults (35-64),Male,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,71,59,130
4/19/2014,19,April,2014,32,Young Adults (25-34),Male,France,Seine (Paris),Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
4/19/2016,19,April,2016,32,Young Adults (25-34),Male,France,Seine (Paris),Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
4/3/2014,3,April,2014,18,Youth (<25),Male,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,476,354,830
4/3/2016,3,April,2016,18,Youth (<25),Male,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,397,295,692
12/31/2013,31,December,2013,24,Youth (<25),Male,France,Hauts de Seine,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,889,590,1479
12/31/2015,31,December,2015,24,Youth (<25),Male,France,Hauts de Seine,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,622,413,1035
2/4/2014,4,February,2014,39,Adults (35-64),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,79,59,138
2/4/2016,4,February,2016,39,Adults (35-64),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,238,177,415
8/18/2013,18,August,2013,26,Young Adults (25-34),Female,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,793,590,1383
8/18/2015,18,August,2015,26,Young Adults (25-34),Female,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,555,413,968
6/15/2014,15,June,2014,61,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,968,590,1558
6/15/2016,15,June,2016,61,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,968,590,1558
9/15/2013,15,September,2013,24,Youth (<25),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,984,590,1574
9/15/2015,15,September,2015,24,Youth (<25),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,984,590,1574
5/4/2014,4,May,2014,40,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,394,236,630
5/4/2016,4,May,2016,40,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,295,177,472
8/1/2013,1,August,2013,34,Young Adults (25-34),Female,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,428,354,782
8/1/2015,1,August,2015,34,Young Adults (25-34),Female,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,500,413,913
11/10/2013,10,November,2013,34,Young Adults (25-34),Male,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,224,177,401
11/10/2015,10,November,2015,34,Young Adults (25-34),Male,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,75,59,134
12/24/2013,24,December,2013,25,Young Adults (25-34),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,455,413,868
12/24/2015,24,December,2015,25,Young Adults (25-34),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,325,295,620
5/14/2014,14,May,2014,29,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,590,354,944
5/14/2016,14,May,2016,29,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,787,472,1259
3/13/2014,13,March,2014,51,Adults (35-64),Male,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,400,354,754
3/13/2016,13,March,2016,51,Adults (35-64),Male,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,533,472,1005
12/20/2013,20,December,2013,35,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,775,472,1247
12/20/2015,20,December,2015,35,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,484,295,779
7/20/2013,20,July,2013,34,Young Adults (25-34),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623
7/20/2015,20,July,2015,34,Young Adults (25-34),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
10/13/2013,13,October,2013,25,Young Adults (25-34),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,281,177,458
10/13/2015,13,October,2015,25,Young Adults (25-34),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,281,177,458
9/13/2013,13,September,2013,25,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,187,118,305
9/13/2015,13,September,2015,25,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,94,59,153
5/29/2014,29,May,2014,25,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,749,472,1221
5/29/2016,29,May,2016,25,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,936,590,1526
2/9/2014,9,February,2014,25,Young Adults (25-34),Male,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,397,295,692
2/9/2016,9,February,2016,25,Young Adults (25-34),Male,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,238,177,415
5/14/2014,14,May,2014,20,Youth (<25),Female,France,Seine (Paris),Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,71,59,130
5/14/2016,14,May,2016,20,Youth (<25),Female,France,Seine (Paris),Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,71,59,130
8/10/2013,10,August,2013,21,Youth (<25),Female,France,Yveline,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,433,413,846
8/10/2015,10,August,2015,21,Youth (<25),Female,France,Yveline,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,309,295,604
5/21/2014,21,May,2014,23,Youth (<25),Male,France,Seine et Marne,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,428,354,782
5/21/2016,21,May,2016,23,Youth (<25),Male,France,Seine et Marne,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
3/9/2014,9,March,2014,59,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,562,354,916
3/9/2016,9,March,2016,59,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,749,472,1221
5/27/2014,27,May,2014,50,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,689,413,1102
5/27/2016,27,May,2016,50,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,886,531,1417
11/3/2013,3,November,2013,40,Adults (35-64),Male,France,Val de Marne,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,666,590,1256
11/3/2015,3,November,2015,40,Adults (35-64),Male,France,Val de Marne,Accessories,Bike Stands,All-Purpose Bike Stand,12,59,159,799,708,1507
1/25/2014,25,January,2014,43,Adults (35-64),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,187,118,305
1/25/2016,25,January,2016,43,Adults (35-64),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,187,118,305
4/23/2014,23,April,2014,36,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,447,354,801
4/23/2016,23,April,2016,36,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,596,472,1068
2/27/2014,27,February,2014,56,Adults (35-64),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
2/27/2016,27,February,2016,56,Adults (35-64),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
11/19/2013,19,November,2013,21,Youth (<25),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,678,413,1091
11/19/2015,19,November,2015,21,Youth (<25),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,775,472,1247
2/13/2014,13,February,2014,39,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,522,413,935
2/13/2016,13,February,2016,39,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,671,531,1202
10/30/2013,30,October,2013,31,Young Adults (25-34),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,775,472,1247
10/30/2015,30,October,2015,31,Young Adults (25-34),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,775,472,1247
12/28/2013,28,December,2013,31,Young Adults (25-34),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,194,118,312
12/28/2015,28,December,2015,31,Young Adults (25-34),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
4/15/2014,15,April,2014,30,Young Adults (25-34),Male,France,Loiret,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,495,354,849
4/15/2016,15,April,2016,30,Young Adults (25-34),Male,France,Loiret,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,413,295,708
7/1/2013,1,July,2013,37,Adults (35-64),Male,France,Nord,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,635,472,1107
7/1/2015,1,July,2015,37,Adults (35-64),Male,France,Nord,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,635,472,1107
4/4/2014,4,April,2014,21,Youth (<25),Female,France,Seine (Paris),Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,571,472,1043
4/4/2016,4,April,2016,21,Youth (<25),Female,France,Seine (Paris),Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,714,590,1304
5/26/2014,26,May,2014,22,Youth (<25),Male,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
5/26/2016,26,May,2016,22,Youth (<25),Male,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,11,59,159,873,649,1522
1/30/2014,30,January,2014,50,Adults (35-64),Female,United States,Oregon,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,233,177,410
1/30/2016,30,January,2016,50,Adults (35-64),Female,United States,Oregon,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,78,59,137
3/15/2014,15,March,2014,50,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,195,177,372
3/15/2016,15,March,2016,50,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,325,295,620
5/1/2014,1,May,2014,47,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,260,236,496
5/1/2016,1,May,2016,47,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,65,59,124
